2.838915295602692268e+01
2.839321412825023216e+01
2.837978845916880033e+01
2.836693191718439877e+01
2.837139718411379263e+01
2.836282383477457714e+01
2.836934066801180521e+01
2.835138732545327755e+01
2.837585834829662090e+01
2.837823049698820199e+01
2.837126618211550877e+01
2.837361657140304416e+01
2.836737812330854069e+01
2.836718738186584332e+01
2.836076578138903770e+01
2.833604001395982763e+01
2.835171983041460564e+01
2.833805347586444512e+01
2.835396660919067457e+01
2.835387334650098623e+01
2.835017126019859646e+01
2.836048273294931477e+01
2.836600591894288215e+01
2.835971605030246323e+01
2.833913206011930797e+01
2.835078298485659332e+01
2.835146841039536270e+01
2.835175910768751706e+01
2.835143119012215607e+01
2.834845233076763904e+01
2.834602598540315199e+01
2.835022613835108629e+01
2.833660122422537953e+01
2.833366219967987831e+01
2.834048086105118713e+01
2.831872974489378691e+01
2.831839200387655353e+01
2.832204566320798733e+01
2.831747177703184448e+01
2.831699687166157631e+01
2.831748939845276070e+01
2.833846653566259022e+01
2.835971058185990046e+01
2.838811414920008502e+01
2.836685307739766415e+01
2.836865129854192702e+01
2.840016892521095215e+01
2.838819578224639528e+01
2.839759048757304072e+01
2.838788263561259129e+01
2.839992290003776532e+01
2.842859215084817137e+01
2.841834812936487964e+01
2.841941778023999632e+01
2.843366100882380465e+01
2.845449983200627742e+01
2.845859499745554899e+01
2.846990428115050520e+01
2.846939652986673508e+01
2.848275953328854726e+01
2.851327123260022844e+01
2.857808955252399841e+01
2.860682649664073907e+01
2.855290467882827699e+01
2.856696552946886669e+01
2.858794316323606566e+01
2.859275188686196145e+01
2.865395471241163960e+01
2.861984578405039414e+01
2.858795869224589481e+01
2.858685970026885670e+01
2.861289009133098915e+01
2.865021087206527639e+01
2.865062896177233398e+01
2.864388902289711325e+01
2.865483871372105185e+01
2.865067560775462496e+01
2.864158082509813852e+01
2.863184307704829124e+01
2.866576399249506579e+01
2.862215356817852197e+01
2.862372418902045368e+01
2.865338681019091283e+01
2.862896705185588075e+01
2.865504993726780469e+01
2.867395903585637029e+01
2.869070864701489398e+01
2.870610114985212391e+01
2.870997083296173713e+01
2.867781398819737149e+01
2.867068880789181051e+01
2.867746422961267783e+01
2.867391837312019831e+01
2.868695888983629061e+01
2.867759010829966826e+01
2.867671732645618832e+01
2.866890527023696578e+01
2.871446953952678172e+01
2.867227940398225172e+01
2.868734598865914265e+01
2.866456184305460653e+01
2.863047042014174437e+01
2.859298908985960352e+01
2.860995087956963800e+01
2.863204291155533099e+01
2.864824880152547948e+01
2.865031412267849831e+01
2.867028010167434360e+01
2.870010830523235512e+01
2.872093839440870511e+01
2.867482439417641515e+01
2.868512263773623161e+01
2.870326266281412231e+01
